ds,yhat,yhat_lower,yhat_upper
2019-08-13,427.3339425019762,320.5251945731614,523.5253489849218
2019-08-14,425.16999752918923,323.474994369431,532.2942572780496
2019-08-15,396.30435081868,295.55914796884707,496.84151903439096
2019-08-16,341.9518896729027,244.14954909462415,441.03563629685885
2019-08-17,136.996178639926,28.2598002096272,230.2809235632039
2019-08-18,134.96197439809703,33.45256322431122,236.2546489781439
2019-08-19,367.9950253907114,267.8901474773264,473.3531619577598
2019-08-20,412.2003902156174,307.7564973202465,512.835832780496
2019-08-21,410.48665923723047,310.8144903415342,505.4664696889956
2019-08-22,382.18949405254807,282.60161268982597,477.7291001411715
2019-08-23,328.50971578372844,219.21074106127696,433.09365450206326
2019-08-24,124.31489162223167,21.310811481060163,233.59978513654264
2019-08-25,123.11209921955978,19.348140159097277,223.4886599266575
2019-08-26,357.02800359214746,253.5106562061703,456.4081522386876
2019-08-27,402.14747890441225,305.02775275940894,498.46853491501804
2019-08-28,401.3581576580294,300.56402533059037,503.52028877290974
2019-08-29,373.9743195265273,271.13754212614117,477.49386404567184
2019-08-30,321.17534789329324,213.27659712195666,425.2634685390173
2019-08-31,117.80769995336718,13.275717654623676,213.38468052605248
2019-09-01,117.35806541263784,15.789369067863941,220.9714614466992
2019-09-02,351.93384490829914,251.43746746835618,464.36467743713837
2019-09-03,397.6021717097158,290.0514553334143,492.5110778367615
2019-09-04,397.2348556418249,298.22913454548757,498.9946547525388
2019-09-05,370.1326526749624,262.99955805960906,471.00611016800957
2019-09-06,317.46408063947473,224.28065791783416,418.3211410266935
2019-09-07,114.0677185385486,11.085274955756255,206.83383615436642
2019-09-08,113.42565611243802,8.433046300246808,220.69562696675138
2019-09-09,347.6442145242658,244.82001356783445,456.2574290018993
2019-09-10,392.7931561126134,286.77921602192737,491.61751526395255
2019-09-11,391.7507509975784,282.6188345768884,491.8083030546689
2019-09-12,363.8280980321215,253.3752700018181,459.21721490766356
2019-09-13,310.2079138268179,213.11399792899073,421.0682945939409
2019-09-14,105.74672219767442,-5.51672943019978,208.9321593694793
2019-09-15,103.94810714543226,6.270161233369078,200.20081000656182
2019-09-16,336.94314854190503,233.7435102816468,450.57050962330413
2019-09-17,380.82925881326446,276.99337203037265,479.1665117306888
2019-09-18,378.5147909978219,279.35127140541306,479.2449585160678
2019-09-19,349.3428205983553,247.00680492682488,448.8452046607746
2019-09-20,294.5293222862341,189.41482906021665,391.3035808123357
2019-09-21,88.96468353118149,-16.404646044681353,188.62883659554706
2019-09-22,86.18623028191837,-15.21694861862621,181.09232939238638
2019-09-23,318.35789803920363,208.19708264163503,425.64599077301824
2019-09-24,361.6082826618917,246.90882541767814,459.96239122643124
2019-09-25,358.8744589377673,255.7668140273372,460.9783737483342
2019-09-26,329.52498819609013,224.91914678938417,434.6188377424376
2019-09-27,274.79735565289656,171.39573818070505,377.0550265636898
2019-09-28,69.59879948069087,-28.504305680644755,177.68732182918453
2019-09-29,67.47822641079438,-40.20257635409524,170.6618543932471
2019-09-30,300.6053660858773,195.68800883428418,408.92072434195177
2019-10-01,345.10841606148927,237.5516460446558,444.02061311659486
2019-10-02,343.91758111293666,233.1571083833434,448.9416465758223
2019-10-03,316.3879413440851,216.2873308240712,413.28971944079944
2019-10-04,263.73690008594355,162.67212684715238,359.86336909826935
2019-10-05,60.84518052942616,-43.359021954571816,164.07209127830816
2019-10-06,61.22906915379696,-45.06047912257123,156.39180691269803
2019-10-07,297.02005744585017,198.217190545139,402.5485178425564
2019-10-08,344.3031289485575,237.0537136616583,445.99931934714294
2019-10-09,345.9610862074334,250.96608852530196,450.15249458636464
2019-10-10,321.2983388799113,209.8369577576465,426.79751566056444
2019-10-11,271.47938675025546,162.46198220433595,361.8937950351287
2019-10-12,71.33094564220602,-29.525585704185108,166.6544827960564
2019-10-13,74.31539002267391,-25.17549147086672,170.72203166432814
2019-10-14,312.51163671167984,205.97990639938743,411.3788078585745
2019-10-15,361.95468744407265,263.23293708249906,464.71569668356125
2019-10-16,365.4811940608608,264.8605700541972,471.7899913542726
2019-10-17,342.3544360162963,233.90749702571242,441.554649615496
2019-10-18,293.70391243434585,195.59429933124113,392.52969591967394
2019-10-19,94.32846606682253,-15.788787552810373,192.4008065386712
2019-10-20,97.6705840391391,-10.586839651822029,202.2241406559613
2019-10-21,335.79797343715626,238.11966756205996,437.9484216693874
2019-10-22,384.743606473382,285.6669554933151,487.6687456885538
2019-10-23,387.351580043146,285.44795123113914,489.7229267746938
2019-10-24,362.90216512249634,266.70042291410215,471.6679269813411
2019-10-25,312.5512392198326,210.9125663630511,415.3796601130164
2019-10-26,111.1330158752051,9.272910340461483,215.72297860398413
2019-10-27,112.13371864999974,8.242752110136582,211.97559828336745
2019-10-28,347.672306258598,243.26819941570898,451.1786268459973
2019-10-29,393.8394581962357,285.6496817807636,495.90471547360875
2019-10-30,393.54218607391425,288.8853873448834,503.0704850209683
2019-10-31,366.1274719996335,272.184738297983,478.50193217148535
2019-11-01,312.8201580058209,218.48378556277063,411.93614583926603
2019-11-02,108.52391498942765,10.96423120047958,211.65246559439663
2019-11-03,106.79358024378638,5.001129892316137,207.3143757852403
2019-11-04,339.8138052212005,241.74949637554454,440.73190232698846
2019-11-05,383.7364717449299,280.0605818785203,476.9110569035562
2019-11-06,381.52368203447355,276.7216885539412,484.19432981825287
2019-11-07,352.56988710914464,259.6896260936852,451.42286703910975
2019-11-08,298.13841847486356,194.2731843602279,409.7307014298154
2019-11-09,93.16141024073488,-12.81742784680889,200.05441408665087
2019-11-10,91.21083185267787,-5.106907913892753,198.92567384454338
2019-11-11,324.4768085526848,220.5106587370769,428.4382737858692
2019-11-12,369.1045052031452,266.4618626475438,473.23466753304234
2019-11-13,368.03699901404923,267.97712000270826,470.86197607129924
2019-11-14,340.63759512672425,242.68785971725853,449.39159499791106
2019-11-15,288.126852482481,183.42794187116806,390.7989617275508
2019-11-16,85.38330190475108,-20.235003272607596,189.65919997245908
2019-11-17,85.91556360829671,-14.989266669501148,186.8937647728399
2019-11-18,321.8420206678224,215.39993965477282,424.7340845111316
2019-11-19,369.2292962893236,265.5412417831665,470.77593513124447
2019-11-20,370.936925952775,274.7715957181677,469.9815716640686
2019-11-21,346.2416380043478,242.8196889444621,452.2572990427745
