ds,yhat,yhat_lower,yhat_upper
2019-12-06,15536.639254320009,11710.485197631613,19589.602832664885
2019-12-07,6072.521942505344,2040.0452823227863,9857.639182901621
2019-12-08,4771.966054238546,667.4839878442323,8861.814282201722
2019-12-09,13758.278407992464,10019.63716007214,17750.51095807467
2019-12-10,15281.792286117603,11398.384555912962,19388.810840906004
2019-12-11,15119.106723149423,11260.99831295784,19124.505716390806
2019-12-12,14588.974012194614,10488.018184072662,18541.92580915611
2019-12-13,13630.948833797167,9793.609015003387,17760.582018704758
2019-12-14,4010.224105469636,-85.0075011752249,8020.453964690175
2019-12-15,2573.7025550741455,-1281.6774899574634,6378.8890082257185
2019-12-16,11447.131688493531,7263.49584117958,15537.40213915894
2019-12-17,12882.828039653683,8950.696859366584,16902.451525774206
2019-12-18,12658.881235072216,8726.169346736555,16686.883471791953
2019-12-19,12095.01791031639,8477.11294459192,16253.660140533148
2019-12-20,11131.239262409666,7390.991123600617,15003.918359831925
2019-12-21,1532.6574219834365,-2249.8457992728368,5651.15562210839
2019-12-22,145.57943917865668,-3750.0098343989116,3969.2318965243107
2019-12-23,9094.666060090232,4967.388064425295,13167.402856165925
2019-12-24,10630.690415940706,6580.3434446251895,14448.911853955962
2019-12-25,10529.786145871243,6747.947893188547,14367.414039484165
2019-12-26,10109.363756923436,6100.3273847441205,14042.559185979364
2019-12-27,9306.80758657176,5490.630568999798,13258.557201807356
2019-12-28,-115.62301682379075,-4000.0920329257674,3821.9392189004298
2019-12-29,-1314.6411771611674,-5025.002347771717,2547.6709004922386
2019-12-30,7831.296799072367,4212.826501700054,11553.862004541508
2019-12-31,9569.820849170617,5811.745981781144,13576.537758066506
2020-01-01,9673.9645029288,5506.123812394361,14125.228222447351
2020-01-02,9458.147293783968,5453.6304897830505,13383.729637802535
2020-01-03,8856.933040135254,4904.918454781311,12711.372728206135
2020-01-04,-370.0137895497537,-4122.247410910267,3861.921766388513
2020-01-05,-1381.727737981255,-5319.935929406455,2672.8997463193464
2020-01-06,7941.326379541552,3906.4319331328156,11869.414137355587
2020-01-07,9845.113196960008,5768.00036550638,13820.00166764362
2020-01-08,10101.364761108634,6200.893077381504,13908.844184510259
2020-01-09,10023.573608400879,6082.895500390816,14084.454123428855
2020-01-10,9545.75176113611,5819.233430737563,13373.589316651734
2020-01-11,427.3781085301962,-3396.1860143448434,4083.603469765939
2020-01-12,-490.41942763276893,-4499.839660834189,3647.498430387309
2020-01-13,8912.378217656407,5073.592445899515,12889.036850147362
2020-01-14,10882.506839925349,6997.480475697792,14827.283078116672
2020-01-15,11192.716414117755,7174.5098581376,15479.560083024928
2020-01-16,11157.71855227655,7159.811921345262,15348.965503399886
2020-01-17,10712.896163807602,6514.710916286357,14606.805940121703
2020-01-18,1619.1992439554815,-2457.3233163710947,5645.010560844308
2020-01-19,719.2746829449388,-3184.712231796209,4844.273345650641
2020-01-20,10134.656741716082,6201.019656408647,14220.90065530638
2020-01-21,12113.543161873586,7988.109136737212,15998.541939205157
2020-01-22,12430.046645111463,8704.339340496685,16585.31862849104
2020-01-23,12400.101076994082,8102.015739187406,16177.452612372474
