ds,yhat,yhat_lower,yhat_upper
2020-08-12,13649.828243051807,9139.417830986396,18231.586036755063
2020-08-13,13262.780485386818,8613.338499099957,17940.04371944301
2020-08-14,12333.83201669342,7896.922458386598,17120.210502501377
2020-08-15,3904.012674839749,-688.8558353511933,8703.416619176374
2020-08-16,2193.3075865496794,-2401.6391124673232,6867.439792487519
2020-08-17,10850.631364896188,6329.305644364078,15813.46437883202
2020-08-18,12834.898558899955,8183.346577677141,17711.736315918362
2020-08-19,12784.81406307789,8687.721310113784,17604.699832058795
2020-08-20,12445.130482146336,7747.0362411527385,17117.68443741083
2020-08-21,11576.088055198028,7064.3898541941535,16039.971509889052
2020-08-22,3216.8661073156145,-1638.5455069536695,7845.398811722247
2020-08-23,1585.3839520316833,-2991.422281671058,5971.623910512377
2020-08-24,10328.32219279218,5838.596326121656,15038.649113306004
2020-08-25,12402.243896402768,8019.541634875367,17094.47391850511
2020-08-26,12443.438269331358,7929.550318807576,17146.749297523664
2020-08-27,12194.232700923048,7764.76460478257,16745.955443362047
2020-08-28,11412.487611250279,6730.251964811968,16102.730075313531
2020-08-29,3135.1018973746995,-1430.1883524081406,7577.005926148178
2020-08-30,1577.8657409456355,-2973.214547198792,6174.080574928346
2020-08-31,10385.530604322435,5885.72540025578,15168.602121775679
2020-09-01,12512.97482776974,7854.464795790358,17018.869009692706
2020-09-02,12595.086484294643,7839.974242499141,17270.133870220994
2020-09-03,12373.108484883996,7276.163153795788,16848.909819017896
2020-09-04,11604.159624701579,7110.235995012335,15885.762535750262
2020-09-05,3324.7587586387435,-1270.7061969443935,7860.365585409697
2020-09-06,1750.6884142892404,-2845.5666253641416,5975.056415517931
2020-09-07,10527.067381662937,5588.401501681875,14960.103571661684
2020-09-08,12609.51057567994,8030.76893223708,17104.37241594479
2020-09-09,12633.997887119633,8314.60258985461,17044.10694027405
2020-09-10,12343.197250825022,7737.775441179924,17037.0311457457
2020-09-11,11495.956032214963,6974.543462253358,15810.580347019459
2020-09-12,3130.7884948881883,-1357.705728267829,7569.712068898098
2020-09-13,1465.69639213325,-3274.8552062015942,6068.7460377201805
2020-09-14,10148.193096709692,5316.315363148204,14901.083275362189
2020-09-15,12136.410567108556,7638.642765682254,16981.570499819645
2020-09-16,12068.911973956168,7487.333523287797,16575.525973145344
