ds,yhat,yhat_lower,yhat_upper
2019-09-21,6707.160532017634,4217.790176614814,9045.547189575695
2019-09-22,5221.33076991255,2932.462218018306,7598.545955056
2019-09-23,9088.318041121433,6843.323267770486,11555.204393882901
2019-09-24,10068.874196733143,7735.406182129114,12151.500911264442
2019-09-25,10031.291378969958,7808.181273255671,12292.241023357605
2019-09-26,9864.507760673738,7760.422212180095,12203.950693204497
2019-09-27,9803.623322330877,7428.149357993131,11974.352547663368
2019-09-28,6245.225870598568,3868.2058839442775,8530.602271522093
2019-09-29,4790.9543286966655,2551.0135325318693,7296.583707485538
2019-09-30,8697.188741722868,6150.793563913456,11065.244523382784
2019-10-01,9724.199770388328,7403.917320269616,11910.899822939797
2019-10-02,9739.626226412332,7226.647346245763,11985.94051764392
2019-10-03,9631.5915584225,7394.750618031575,11924.615893390686
2019-10-04,9634.234231284185,7203.682013420749,11983.23119480044
2019-10-05,6143.051970063256,3757.961159336301,8583.729582147811
2019-10-06,4758.486577988299,2478.1310877208853,6966.03398090201
2019-10-07,8735.638366594843,6386.315972475039,11134.232539059516
2019-10-08,9833.442489756386,7278.57192918776,12353.94753931214
2019-10-09,9918.17518427662,7558.937951994718,12158.622347031447
2019-10-10,9876.60021793304,7687.294749431398,12205.927688901978
2019-10-11,9941.529834156601,7816.07362517503,12357.321796726355
2019-10-12,6507.199479390479,4238.486400382602,8878.78327603345
2019-10-13,5172.882320711896,2771.467561803838,7387.4132987982475
2019-10-14,9192.631889639713,6922.540253510821,11578.64706124489
2019-10-15,10324.484457188826,8088.090228289369,12831.613937274868
2019-10-16,10433.988489203628,8111.69794916265,12828.33982054636
2019-10-17,10407.370877586387,7981.896470477834,12746.122814142587
2019-10-18,10477.113696343873,8088.294701976864,12962.655622954211
2019-10-19,7037.340307247403,4805.131414216151,9359.227682625413
2019-10-20,5687.43645386917,3342.4806351315974,8095.319588414234
2019-10-21,9681.794414755594,7180.483634918572,12011.012689822677
2019-10-22,10779.011668554525,8332.677350223956,13071.6488990018
2019-10-23,10845.41138697072,8406.75532828253,13091.517402018379
2019-10-24,10768.194541831503,8408.858594523224,13130.90137832289
2019-10-25,10780.997589793238,8500.77265036912,13222.275191023868
2019-10-26,7279.254896711773,4975.741443548809,9488.977901247434
2019-10-27,5863.791995029644,3567.2456806871364,7997.585353923967
2019-10-28,9790.538308722074,7475.874531562084,12052.250421675706
2019-10-29,10819.69146118523,8378.191884626902,13146.554035004776
2019-10-30,10819.201228848631,8466.00537356266,13150.692329965712
2019-10-31,10677.88374323537,8422.465769609355,12822.627649771543
2019-11-01,10630.94077156508,8221.714582427265,12734.800848390558
2019-11-02,7075.284135797541,4779.403554204687,9634.642945183889
2019-11-03,5613.092272016824,3301.0928319261157,7812.166668749404
2019-11-04,9501.488459351935,7159.184897247277,11986.152421816785
2019-11-05,10501.673697770046,8124.137682517524,13052.495146087476
2019-11-06,10482.383104006543,8013.041194056334,12772.193222221258
2019-11-07,10332.977159566673,8111.75506924705,12502.60859525581
2019-11-08,10288.943276885106,8053.300488738746,12564.102298020418
2019-11-09,6747.208266840073,4379.796586098747,9093.119063768769
2019-11-10,5309.689104387994,2799.8417467704835,7614.916503301344
2019-11-11,9232.971778894896,6874.372760486069,11510.09656665959
2019-11-12,10277.451314132119,7927.282429959787,12548.128198103952
2019-11-13,10310.801781340073,8027.637921837473,12646.66439584532
2019-11-14,10221.087436337639,7949.6209338033395,12486.253907291102
2019-11-15,10242.290090657447,8090.551448609463,12605.574538531315
2019-11-16,6769.652795697,4392.143482189516,9112.439713486017
2019-11-17,5403.266594607031,3016.0839678218504,7558.250763335273
2019-11-18,9397.789361285237,7152.504921640637,11695.051612483549
2019-11-19,10511.628936190784,8216.500677110558,12886.872538030215
2019-11-20,10610.458418022668,8209.407939768007,12851.072171315385
2019-11-21,10580.373711167249,8423.123854261343,12919.107255974484
2019-11-22,10653.467364941524,8333.11947976769,12930.806749235322
2019-11-23,7223.217692313539,4881.069062342454,9344.52536906659
2019-11-24,5888.118840055637,3737.052160299442,8266.178078501502
2019-11-25,9901.439782540196,7593.536333561316,12113.993979947425
2019-11-26,11020.44346241333,8743.166586543644,13294.544174909743
2019-11-27,11109.933036880073,8846.766096407036,13531.716682824777
2019-11-28,11055.434537864085,8723.97035899516,13549.838742762066
2019-11-29,11088.789319772746,8878.09819474152,13294.63733018274
2019-11-30,7603.554767352524,5247.249433847915,10111.93809655332
2019-12-01,6198.638581536761,3726.833612345,8275.631883920394
2019-12-02,10128.054433159134,7873.891950289636,12478.927924706333
2019-12-03,11150.130203099518,8939.734123572334,13434.425746506498
2019-12-04,11131.035943071543,8787.325022020284,13266.442901365353
2019-12-05,10957.941217765618,8527.505324799864,13327.015548240755
2019-12-06,10864.575725335357,8508.75666587257,13112.268794839923
2019-12-07,7246.592350924273,4888.838312293282,9627.720907607934
2019-12-08,5705.158797791248,3335.7562556747453,8082.150694653822
2019-12-09,9496.666537164723,7046.692947990685,11789.055479498827
2019-12-10,10381.889350322686,8012.272085415352,12739.348969179504
2019-12-11,10229.459729482747,7949.059553240032,12550.80042289474
2019-12-12,9928.973982076435,7695.972063871635,12330.190315418735
2019-12-13,9716.501141708772,7377.179427804583,11944.559283362449
2019-12-14,5989.896040188467,3646.7172550989926,8389.932607776027
2019-12-15,4352.343848944609,1965.9649793991466,6647.05568676044
2019-12-16,8062.025930531191,5719.844156175265,10472.02166693487
2019-12-17,8881.240281539414,6561.89228400227,11208.188135508068
2019-12-18,8679.845724985793,6250.252751923015,10952.927999782343
2019-12-19,8348.341449797917,5986.650921387132,10687.626882345081
2019-12-20,8123.357595979927,5864.609871781737,10426.01267715883
2019-12-21,4402.957663034705,2169.770251204506,6774.373971659528
2019-12-22,2790.1802897513435,489.35056704423687,5135.332372844433
2019-12-23,6542.710296955543,4244.66679691475,8970.845880056007
2019-12-24,7422.012133757642,5100.068086459999,9554.32257555482
2019-12-25,7296.794558179699,4927.1479041559205,9626.921632687294
2019-12-26,7056.117641956113,4572.108776559538,9404.275568469831
2019-12-27,6934.917123780879,4637.37483125479,9193.628167067694
2019-12-28,3329.346063578735,1142.571859112314,5521.323005629025
2019-12-29,1840.3603910110332,-432.68920332929036,4285.8050460792065
2019-12-30,5723.437178402401,3501.1682868502267,8224.363796735212
2019-12-31,6737.757638042809,4323.528105860682,9019.834865745775
2020-01-01,6749.722481717725,4546.911291506469,9188.484987653079
2020-01-02,6646.10951858889,4458.543675086823,9122.158792520975
2020-01-03,6659.647309437104,4394.068335620606,8946.652977931933
2020-01-04,3184.4036632202587,910.916844428702,5531.254841675204
2020-01-05,1819.4144686694299,-521.8009021891822,4073.799362264268
2020-01-06,5818.440686404746,3639.7931707362804,8132.026932433057
2020-01-07,6939.184615076558,4618.853466205972,9262.384860199523
2020-01-08,7046.832324996444,4854.008411892604,9186.551358880934
2020-01-09,7027.23154904723,4561.361902690202,9332.171084732718
2020-01-10,7112.47843637283,4789.707759129634,9466.164553119048
2020-01-11,3696.311723580149,1334.989636230094,6077.088204096961
2020-01-12,2377.739773457304,65.02222850238925,4736.389837476508
2020-01-13,6410.788449721207,4156.624483556379,8773.449322246428
2020-01-14,7553.701267837578,5037.661091602619,9899.395838407572
2020-01-15,7672.459213845201,5326.585243669645,9904.743115412537
2020-01-16,7653.930178889812,5383.515722352609,10082.829104742581
2020-01-17,7731.422213835033,5444.2157350648795,9975.94102119229
2020-01-18,4300.040077192292,1965.8771748888084,6665.65825846878
2020-01-19,2960.2715399295084,673.6877505754634,5255.703172372296
2020-01-20,6967.692498192728,4549.023085387183,9281.929469874636
2020-01-21,8082.1234560297,5715.783966141591,10400.177161270858
2020-01-22,8171.105903458831,5907.68147409734,10584.805527167535
2020-01-23,8123.009652315424,5820.376140672895,10291.475809894933
2020-01-24,8172.5464019844785,5738.29278693362,10571.088995047929
2020-01-25,4716.090001513354,2291.7661419008027,6828.147636623297
2020-01-26,3355.2307654712163,977.2875708979639,5431.734946870888
2020-01-27,7346.453666402547,4931.026410375721,9735.786204460033
2020-01-28,8450.273596902058,6099.643727682739,10822.069135885646
2020-01-29,8534.696701549565,6293.801728197881,10931.39981797338
2020-01-30,8488.319148583507,6158.450110618872,10875.33298766309
2020-01-31,8545.838747612992,6165.867051490847,10917.107192737318
2020-02-01,5103.379838231065,2730.7032732226917,7559.846756866666
2020-02-02,3762.0585927760617,1465.145729794756,6062.365949648022
2020-02-03,7777.678175947243,5360.687320162623,10245.166267790724
2020-02-04,8909.886421251686,6578.030140950413,11236.008059205407
2020-02-05,9025.664352019443,6715.278595745986,11305.342386702121
2020-02-06,9012.456126623096,6529.253049512341,11423.78531050929
2020-02-07,9103.714925960152,6714.959697981334,11452.002725986817
2020-02-08,5694.264248173469,3377.323691474409,8022.376156782529
2020-02-09,4383.900747853272,2124.3190365333994,6754.046124639868
2020-02-10,8427.127037638076,6104.098737866827,10798.809258511426
2020-02-11,9582.346096421808,7387.091106623131,11798.522902790946
2020-02-12,9715.38463233616,7386.368938383343,12024.445597381742
2020-02-13,9712.655062290441,7296.513121731298,12168.124666262187
2020-02-14,9806.729794643452,7424.155281036305,12074.783700029915
2020-02-15,6391.7265558537865,4142.865815293489,8863.696986123548
2020-02-16,5066.930300390404,2712.101568217497,7568.3220351562
2020-02-17,9086.539664638894,6730.21518500015,11397.783895498003
2020-02-18,10208.869303929581,7931.29967989209,12754.454096797357
2020-02-19,10299.875314044079,7886.395366163456,12656.678497323759
2020-02-20,10246.313413450456,7904.917669718083,12642.460856946756
2020-02-21,10281.303746095167,7811.127908856697,12604.21665998199
2020-02-22,6799.701371769106,4610.253112827776,9194.482772121131
2020-02-23,5401.698451199614,3076.1408477538916,7726.156052321213
2020-02-24,9342.546683431556,7077.78170597601,11592.952550605556
2020-02-25,10381.732040780123,8078.827073863079,12638.529193638557
2020-02-26,10386.469799909957,8038.187573221505,12517.665864717217
2020-02-27,10244.830409069551,7851.99801746021,12612.120409777412
2020-02-28,10191.270958342506,7966.266507904048,12553.63885547023
2020-02-29,6621.972244208036,4334.238413684327,8928.766074054714
2020-03-01,5138.408352046896,2901.1271133194696,7439.3255632066985
2020-03-02,8997.038197019714,6531.864800366969,11245.524989301242
2020-03-03,9958.451894100446,7624.800639969357,12324.11428149913
2020-03-04,9890.840702598454,7524.384490798502,12189.003861235282
2020-03-05,9683.101730116437,7396.542188511786,12067.363369810058
2020-03-06,9570.35269411933,7393.592567155829,11927.465424922106
2020-03-07,5949.257131365593,3715.679775174647,8257.262448486781
2020-03-08,4421.587238613316,2368.84205549917,6661.945433265032
2020-03-09,8243.913898507813,5965.67768375783,10687.703467681378
2020-03-10,9176.756727444037,6830.8753731319275,11546.773485501742
2020-03-11,9088.062709785938,6819.926716117645,11404.164459964022
2020-03-12,8866.324285880179,6525.359513118224,11485.711609899998
2020-03-13,8746.11174201117,6368.558056926674,10993.018587809667
2020-03-14,5123.419729532018,2790.0574417588223,7585.166016631213
2020-03-15,3599.254433792828,1159.062827691377,5895.525935274984
2020-03-16,7429.3502051077,5156.483643655893,9821.546697724114
2020-03-17,8373.347688898739,5906.797269823978,10687.13098462576
2020-03-18,8298.301185315893,6066.776903555873,10720.497358839271
2020-03-19,8091.8252604711215,5755.7851439437945,10264.757805633988
2020-03-20,7987.654625458898,5613.621943054581,10202.22349685397
2020-03-21,4381.016314711921,2151.791177447878,6772.818358510894
2020-03-22,2872.2399477815497,587.5853387619954,5242.322938825639
2020-03-23,6716.494228951614,4479.82884126352,9067.692705394777
2020-03-24,7672.981162379447,5306.439384088313,10050.331906429838
2020-03-25,7608.455265661831,5281.759288244839,9991.929445355323
2020-03-26,7410.377482009202,5001.133323416009,9768.543499181611
2020-03-27,7312.477618557342,4874.783110931687,9490.530832472286
2020-03-28,3710.1242919914157,1432.6247015255742,6099.136141643543
2020-03-29,2203.9282541593066,-81.49636556736434,4540.430692842902
2020-03-30,6049.4674767997785,3893.7951666233284,8127.629339370445
2020-03-31,7006.465826891658,4485.8400440618,9190.401540296018
2020-04-01,6942.293087833845,4675.746756591754,9415.467274486524
2020-04-02,6745.096604018543,4380.9342421820265,9061.927949941171
2020-04-03,6649.339041844038,4340.944494093872,8866.802138380212
2020-04-04,3051.141983053889,820.6097406386027,5395.804978885022
2020-04-05,1551.8620059093882,-678.4207514344959,3948.8117314067003
2020-04-06,5407.788442559631,3093.4642352160413,7744.253068878559
2020-04-07,6379.295455442654,4153.510996544489,8732.994270689036
2020-04-08,6334.316980914209,3950.1523666532526,8675.243331465757
2020-04-09,6161.4555669754145,3707.5773618806074,8498.488698221712
2020-04-10,6095.500285305938,3809.1332581328165,8439.857050590608
2020-04-11,2532.7540375718336,266.7160743513161,5016.848551039338
2020-04-12,1074.5974163480587,-1330.928541268277,3257.6660569197415
2020-04-13,4977.178700067612,2604.028353988025,7359.253149775021
2020-04-14,6000.562891555124,3613.175197412345,8357.10047835178
2020-04-15,6012.208482626829,3796.4763975068854,8480.871374835466
2020-04-16,5900.082970210313,3476.7034727225073,8223.52289761085
2020-04-17,5898.19216669465,3556.528781499895,8136.684586602801
2020-04-18,2401.9233546030864,51.43038852078663,4869.497215442109
2020-04-19,1011.629051016911,-1401.4019976887425,3333.7945947336757
2020-04-20,4982.34045207763,2546.763694829052,7058.806962278358
2020-04-21,6072.942857395739,3662.939263620463,8239.505417138453
2020-04-22,6149.681063470071,3868.3942871257173,8587.013584239525
2020-04-23,6099.304993091747,3711.913032554749,8591.997316347704
2020-04-24,6154.629800690417,3928.0392115920013,8628.857013232635
2020-04-25,2709.909678325495,543.6506220797545,5094.061824591685
2020-04-26,1364.451302218166,-947.959613378928,3650.127542940626
2020-04-27,5372.355186664833,3160.547594961668,7659.029590410611
2020-04-28,6491.716485906952,4283.022699391489,8825.12145257903
2020-04-29,6588.152537493867,4358.800076038634,8630.847836831743
2020-04-30,6547.96680264422,4245.269428222623,8951.96414464318
2020-05-01,6603.722930653443,4259.573600774331,8786.392501854178
2020-05-02,3149.627773210675,918.8093442096717,5488.710862106751
2020-05-03,1785.1490133396796,-454.59656774911105,4066.883721631818
2020-05-04,5784.719445000673,3587.078599190827,7960.520321521721
2020-05-05,6887.039871167437,4617.424267352205,9210.039315443566
2020-05-06,6958.487169114586,4667.71781220957,9307.481617353575
2020-05-07,6886.298309089967,4561.179479051655,9324.501114504385
2020-05-08,6904.124001593432,4596.978032518745,9259.173827713967
2020-05-09,3407.3873852594884,1070.4150069963196,5663.236482673052
2020-05-10,1996.8740208433146,-339.53712852817364,4380.336407067959
2020-05-11,5928.442001215588,3609.0866210241434,8126.866950561935
2020-05-12,6962.184463806855,4819.465527802256,9351.300052976358
2020-05-13,6965.912728980042,4632.672107253937,9384.438951533824
2020-05-14,6828.270808402153,4483.622885897648,9260.414092691843
2020-05-15,6784.256230329946,4364.251386651404,9034.018765200497
2020-05-16,3230.5473261758007,722.6027086498465,5721.575225453333
2020-05-17,1769.06402650378,-616.3984768244671,4038.375331527656
2020-05-18,5656.651701846565,3466.023594545776,7883.974430478003
2020-05-19,6654.220984978594,4282.074756411468,8950.119200820674
2020-05-20,6630.212355958029,4338.4142070691405,8868.195611523985
2020-05-21,6473.696686940981,4020.01513019189,8915.439838995846
2020-05-22,6419.887028829847,4156.79470990377,8765.620150064049
2020-05-23,2865.4619952826274,337.7227488078837,5268.662813544136
2020-05-24,1412.1278733004774,-891.8258712060764,3696.498482448749
2020-05-25,5316.3089464058385,2948.867543861163,7548.2065817597695
2020-05-26,6338.298788519169,3901.3085123776973,8662.836836382534
2020-05-27,6345.741008100631,4103.756910054073,8596.771743573776
2020-05-28,6226.750222353041,3843.3418050264872,8517.066638167458
2020-05-29,6215.448022925767,3733.9378098999387,8505.210985970703
2020-05-30,2707.3136777318186,532.6878972485401,5037.387773838077
2020-05-31,1302.7760136997122,-1112.1012571305018,3740.652887118912
2020-06-01,5256.935225190737,2770.488457935156,7598.754356725482
2020-06-02,6328.746588603724,3991.7729555581654,8763.937828635448
2020-06-03,6384.5337670102745,4158.507951360298,8713.8784864802
2020-06-04,6311.141691739779,4084.563455148604,8500.720377043845
2020-06-05,6341.503011839617,3939.867217453675,8615.312298988005
2020-06-06,2870.017126522144,643.3711198796206,5102.4553778763575
2020-06-07,1496.1675749387623,-1028.578728380373,3633.15327391829
2020-06-08,5474.265932331439,3292.170145502584,7714.298350960298
2020-06-09,6562.653686328729,4215.816273347318,8839.392232470265
2020-06-10,6627.229370664901,4353.717394981831,8804.212688422233
2020-06-11,6554.610645979411,4309.281981407909,8756.257099248076
2020-06-12,6577.70513659902,4173.242593233216,9023.024904681244
2020-06-13,3091.0889746793155,664.9565670616058,5507.019406831513
2020-06-14,1694.6188807047592,-646.5326984024512,4029.5374536540744
2020-06-15,5643.166099842013,3452.643200003699,7897.116182871195
2020-06-16,6695.803947897331,4421.135952783593,9043.39233617324
2020-06-17,6719.316626360274,4356.767732759305,9027.386543683171
2020-06-18,6601.339468758846,4430.018754276299,8854.80755639586
2020-06-19,6575.904978585182,4075.594376627946,8823.23708402763
2020-06-20,3038.794225106932,629.5084284039012,5552.536815924181
2020-06-21,1591.1200890171358,-776.0135802945084,4041.3705218772234
2020-06-22,5489.031372190208,3271.04464932492,7693.779770693664
2020-06-23,6492.870233640055,4119.7048023902,8918.333934004655
2020-06-24,6470.651317507392,4158.933119100405,8840.579401424413
2020-06-25,6311.173421268124,3897.5815991103696,8604.933275231366
2020-06-26,6249.538715193937,4139.6375888005205,8513.770789938568
2020-06-27,2682.4796794994504,402.1512632785569,5108.263676673405
2020-06-28,1211.9207876580035,-1215.887428183354,3480.0538697285347
2020-06-29,5094.664411247816,2753.1795939609938,7584.110260331417
2020-06-30,6091.533785134583,3819.8944291623266,8501.662122233274
2020-07-01,6070.841683226524,3756.5545623064845,8207.282411497717
2020-07-02,5921.495840873316,3704.269610167082,8261.72033369172
2020-07-03,5878.516223422933,3585.61219434463,8212.86943270784
2020-07-04,2343.4928543292326,126.97214138778266,4676.826090809223
2020-07-05,912.768333949999,-1379.0811162346088,3317.6194882106574
2020-07-06,4842.519902463864,2269.1181606458867,7162.906436791938
2020-07-07,5892.788020379541,3470.632147506628,8161.034621828131
2020-07-08,5930.962541674677,3520.41915125457,8130.3038131188205
2020-07-09,5844.908526021645,3603.322810088406,8028.351678154817
2020-07-10,5868.506300787644,3646.3228678757996,8140.152379735813
2020-07-11,2397.0053959173156,68.88042683588817,4558.766090790811
2020-07-12,1030.618708346552,-1198.0685657732026,3453.7946805640668
2020-07-13,5024.245589018428,2558.8666052665026,7200.174573152166
2020-07-14,6136.655818631876,3879.6464264121196,8223.996625071974
2020-07-15,6234.002180069155,3845.3325097301645,8595.38416919266
2020-07-16,6202.971675361587,3954.1904809100038,8604.907255857206
2020-07-17,6276.349473967297,3870.6426015638417,8483.141663551736
2020-07-18,2848.3947348422594,570.1331210522683,5255.402605971129
2020-07-19,1518.4542307122056,-762.5676410946113,3813.6068439243263
2020-07-20,5540.702099976643,3248.759429798377,7600.023180626353
2020-07-21,6673.337390824827,4238.952526751846,9057.124443922276
2020-07-22,6782.106875795628,4450.69702556713,9177.235511487916
2020-07-23,6753.463028464635,4542.344221915656,9086.489927678176
2020-07-24,6820.131168595783,4475.224658164652,9157.294492900102
2020-07-25,3376.4849124835146,1025.1064426632317,5625.859600187185
2020-07-26,2022.1559243626666,-312.4949293354035,4506.591547191171
2020-07-27,6011.766431141199,3568.7252714188467,8371.197948894252
2020-07-28,7104.116366921721,4664.899195759163,9423.064064361757
2020-07-29,7165.692886208668,4836.414137047141,9393.617214687829
2020-07-30,7083.812450293678,4735.361320638395,9340.764648463917
2020-07-31,7092.169850494077,4769.087812070406,9336.14034645386
2020-08-01,3586.193698385805,1260.2301815300996,5900.645479154388
2020-08-02,2166.6347999238965,-234.78149508298267,4265.892512782994
2020-08-03,6089.276315332589,3807.646333288587,8441.973192269268
2020-08-04,7114.098020677309,4967.522659075369,9446.966542781096
2020-08-05,7108.762860591568,4723.231335964917,9472.722864599757
2020-08-06,6961.736439590637,4611.201168205743,9274.02777225212
2020-08-07,6907.814243481311,4593.520464775793,9219.918949062443
2020-08-08,3343.4565258943085,982.416436565136,5531.2845145904275
2020-08-09,1870.3576520799975,-524.9259287578857,4201.015763122812
2020-08-10,5745.139141832065,3337.633424973075,8048.73209753016
2020-08-11,6728.499026327161,4382.3559575701465,8967.280957870846
2020-08-12,6688.685962491603,4380.950744142258,8943.848842306861
2020-08-13,6514.608957703975,4041.5764784556063,8869.000970622135
2020-08-14,6441.357650880284,3999.327822663934,8934.139400080558
2020-08-15,2865.5331864682726,550.5954711774913,5082.40421541239
2020-08-16,1388.8165220469214,-982.6500633199907,3774.296625918313
2020-08-17,5267.663405508089,2853.2470795272884,7452.989445307112
2020-08-18,6262.458579204704,3758.9859284732574,8496.724019820984
2020-08-19,6240.997545321697,3889.256910576077,8403.833220509545
2020-08-20,6091.606587709023,3650.9114600247085,8271.917089303319
2020-08-21,6048.67579276316,3711.018244547123,8492.39910662804
2020-08-22,2508.0048604464077,309.2043077405478,4905.385839844699
2020-08-23,1070.3882624564167,-1094.9558511464659,3498.2837727505025
2020-08-24,4991.3286669733625,2569.021123148099,7313.125139192253
2020-08-25,6030.210842503264,3797.7027551241745,8213.334442555124
2020-08-26,6053.804007254036,3648.517599191128,8346.052732319034
2020-08-27,5949.402935600348,3647.2020803921555,8241.001516130187
2020-08-28,5950.382168919162,3478.372469756001,8096.387042584468
2020-08-29,2451.5627231569943,244.7171679544533,4819.424141429857
2020-08-30,1052.817453288756,-1304.2698456511855,3153.712912807101
2020-08-31,5008.803606542368,2655.803633621627,7448.72590311616
2020-09-01,6078.154404240288,3852.2617620173287,8379.540326563381
2020-09-02,6126.9972690046125,3731.17966097571,8529.482913894746
2020-09-03,6042.108686628112,3760.6753924555105,8265.514676652432
2020-09-04,6056.479763172832,3906.966632993287,8344.245622731483
2020-09-05,2564.691622008394,163.2458776754448,4993.571998732303
2020-09-06,1166.5266000340898,-1286.2027610547216,3412.396838253679
2020-09-07,5116.703623322064,2913.761619920535,7360.5741705764085
2020-09-08,6174.0695051666125,3847.5924933125702,8426.760211457955
2020-09-09,6205.113743464428,3879.137412708928,8449.398301279658
2020-09-10,6097.11682691438,3861.2252619067663,8510.548361255556
2020-09-11,6083.7061915424765,3740.7444881986103,8439.771198489378
2020-09-12,2560.219115178991,76.35156220126167,4853.952850213746
2020-09-13,1127.2987116306813,-1148.010111004886,3434.6381263700578
2020-09-14,5040.611666470546,2759.338202290106,7430.389943663168
2020-09-15,6060.019773914844,3670.532196755132,8379.103858805966
2020-09-16,6053.073218667269,3825.1772544137775,8415.828323901984
